machine_id,cycle,timestamp,spindle_speed_rpm,torque_nm,motor_current_a,vibration_x,vibration_y,vibration_z,temperature_c,cutting_force_n,acoustic_emission,tool_wear_percent,tool_age_hours,rul_hours,anomaly_score,failure_probability,health_score,failure,status
CNC-001,137,2025-01-07 06:12:59.230038479,3833.356,77.906,25.891,1.2649,0.5228,1.387,62.595,772.804,40.83,5.701,150.216,946.254,0.35043,0.48533,64.059,0,AT_RISK
CNC-001,138,2025-01-07 07:18:46.523688395,3928.077,76.36,24.946,0.8406,0.8383,0.9535,58.827,767.464,40.725,3.653,151.313,945.158,0.30156,0.42589,67.931,0,AT_RISK
CNC-001,139,2025-01-07 08:24:33.817338311,3857.21,74.012,24.124,1.1262,0.7686,1.4893,61.616,746.454,41.227,5.068,152.409,944.061,0.313,0.45817,65.688,0,AT_RISK
CNC-001,140,2025-01-07 09:30:21.110988226,3843.918,77.045,24.204,0.9086,0.8867,0.9923,61.182,762.079,40.618,5.971,153.506,942.965,0.32573,0.43783,66.849,0,AT_RISK
CNC-001,141,2025-01-07 10:36:08.404638142,3901.562,77.896,25.366,1.0496,0.9484,1.179,61.493,778.358,35.676,4.178,154.602,941.868,0.31588,0.45583,66.032,0,AT_RISK
CNC-001,142,2025-01-07 11:41:55.698288058,3953.612,76.843,25.183,1.1679,1.339,0.9953,60.748,784.472,37.122,5.667,155.699,940.772,0.32687,0.44859,66.197,0,AT_RISK
CNC-001,143,2025-01-07 12:47:42.991937974,4020.092,73.801,25.303,1.3557,0.6667,1.5094,60.413,742.425,37.988,5.561,156.795,939.675,0.2737,0.47351,64.784,0,AT_RISK
CNC-001,144,2025-01-07 13:53:30.285587890,3883.299,79.576,25.475,1.4554,0.8735,1.3401,61.359,796.62,32.025,5.829,157.892,938.579,0.32151,0.47278,64.557,0,AT_RISK
CNC-001,145,2025-01-07 14:59:17.579237806,3905.421,72.957,23.262,0.8285,0.7338,1.2668,62.483,727.109,38.966,2.873,158.988,937.482,0.37443,0.42804,68.031,0,AT_RISK
CNC-001,146,2025-01-07 16:05:04.872887722,3861.634,74.638,24.288,0.8715,0.8974,1.3805,59.157,750.611,41.93,5.842,160.085,936.386,0.30891,0.44917,66.032,0,AT_RISK
CNC-001,147,2025-01-07 17:10:52.166537638,3778.294,72.013,24.706,0.9547,0.9508,1.6245,62.431,719.27,39.008,4.64,161.181,935.289,0.32252,0.47422,65.019,0,AT_RISK
CNC-001,148,2025-01-07 18:16:39.460187554,3899.171,74.275,22.519,0.8204,0.753,1.6204,60.915,750.303,38.052,4.607,162.278,934.193,0.35253,0.43685,66.764,0,AT_RISK
CNC-001,149,2025-01-07 19:22:26.753837470,3957.922,72.804,24.506,1.1834,0.9411,1.5208,61.665,727.242,34.141,6.879,163.374,933.096,0.31697,0.47419,64.576,0,AT_RISK
CNC-001,150,2025-01-07 20:28:14.047487385,3841.986,72.73,25.095,1.2603,1.1619,1.5574,62.661,748.571,37.691,8.738,164.471,932.0,0.31941,0.49751,62.815,0,AT_RISK
CNC-001,151,2025-01-07 21:34:01.341137301,3857.745,79.218,25.218,1.0391,0.463,1.1623,59.496,804.728,42.637,4.244,165.567,930.903,0.32998,0.4453,66.391,0,AT_RISK
CNC-001,152,2025-01-07 22:39:48.634787217,3980.433,75.555,23.437,0.7763,0.715,1.3147,61.308,747.551,41.76,4.406,166.664,929.807,0.30688,0.43556,67.136,0,AT_RISK
CNC-001,153,2025-01-07 23:45:35.928437133,3954.731,73.6,22.924,1.1838,1.1403,1.2228,61.445,730.399,38.152,4.766,167.76,928.71,0.29111,0.42622,67.735,0,AT_RISK
CNC-001,154,2025-01-08 00:51:23.222087049,3905.951,73.968,24.051,0.6479,0.7554,1.3208,61.81,745.744,41.233,5.533,168.856,927.614,0.27871,0.45197,66.054,0,AT_RISK
CNC-001,155,2025-01-08 01:57:10.515736965,3914.599,71.551,24.067,0.7049,1.0547,1.3349,61.188,728.263,34.778,3.904,169.953,926.518,0.29296,0.4425,66.986,0,AT_RISK
CNC-001,156,2025-01-08 03:02:57.809386881,3817.263,76.249,24.861,1.0934,0.4489,1.2585,60.294,764.006,44.985,4.206,171.049,925.421,0.32199,0.44791,66.459,0,AT_RISK
CNC-001,157,2025-01-08 04:08:45.103036797,4015.284,79.184,24.68,0.7679,0.846,1.2674,60.056,798.89,39.709,6.831,172.146,924.325,0.36191,0.4576,65.169,0,AT_RISK
CNC-001,158,2025-01-08 05:14:32.396686713,3897.838,74.925,25.127,0.9212,0.5938,1.3246,62.012,755.302,41.599,5.349,173.242,923.228,0.28794,0.46733,65.228,0,AT_RISK
CNC-001,159,2025-01-08 06:20:19.690336629,3923.185,74.684,24.543,0.4856,1.2761,1.2535,62.859,747.749,39.429,4.803,174.339,922.132,0.35412,0.45628,66.031,0,AT_RISK
CNC-001,160,2025-01-08 07:26:06.983986545,3864.232,76.53,25.588,1.4147,0.8925,1.7827,61.48,778.35,42.978,7.244,175.435,921.035,0.34466,0.50354,62.431,0,AT_RISK
CNC-001,161,2025-01-08 08:31:54.277636461,3958.841,75.171,23.705,0.7924,0.6916,1.4813,62.145,761.166,39.785,4.98,176.532,919.939,0.30885,0.45352,65.865,0,AT_RISK
CNC-001,162,2025-01-08 09:37:41.571286376,3961.531,78.024,25.262,0.8287,0.8764,1.2054,61.712,772.179,33.909,6.743,177.628,918.842,0.31518,0.46904,64.829,0,AT_RISK
CNC-001,163,2025-01-08 10:43:28.864936292,3886.305,76.13,24.579,1.0236,0.7093,1.2726,63.217,765.285,37.837,5.279,178.725,917.746,0.32139,0.46147,65.535,0,AT_RISK
CNC-001,164,2025-01-08 11:49:16.158586208,3829.205,74.35,23.795,1.0815,0.6918,1.3005,62.411,745.602,40.482,5.774,179.821,916.649,0.27712,0.45092,66.081,0,AT_RISK
CNC-001,165,2025-01-08 12:55:03.452236124,3884.418,76.621,23.339,1.1379,0.6514,1.3989,61.687,778.613,45.285,5.838,180.918,915.553,0.28518,0.44669,65.99,0,AT_RISK
CNC-001,166,2025-01-08 14:00:50.745886040,3892.127,74.018,24.945,1.0494,0.887,1.3571,63.115,734.869,38.661,5.248,182.014,914.456,0.30771,0.47025,65.214,0,AT_RISK
CNC-001,167,2025-01-08 15:06:38.039535956,3750.527,76.81,25.073,0.7834,0.7283,1.3772,62.825,765.18,36.571,7.124,183.111,913.36,0.35867,0.48109,64.043,0,AT_RISK
CNC-001,168,2025-01-08 16:12:25.333185872,3824.379,78.184,24.435,1.0887,0.6783,1.2913,62.74,784.345,40.833,5.758,184.207,912.263,0.31791,0.46079,65.328,0,AT_RISK
CNC-001,169,2025-01-08 17:18:12.626835788,3988.542,74.269,25.073,0.8456,0.9167,1.436,60.698,757.532,40.306,8.493,185.304,911.167,0.32587,0.48215,63.685,0,AT_RISK
CNC-001,170,2025-01-08 18:23:59.920485704,3888.408,77.465,24.634,0.38,0.7936,1.026,61.467,767.629,33.948,5.618,186.4,910.07,0.3348,0.44493,66.491,0,AT_RISK
CNC-001,171,2025-01-08 19:29:47.214135620,3850.728,77.676,24.477,1.2694,0.7449,1.3911,62.778,793.915,36.469,5.789,187.496,908.974,0.31507,0.46654,64.881,0,AT_RISK
CNC-001,172,2025-01-08 20:35:34.507785535,3935.045,79.415,24.054,1.2301,0.7157,1.4249,61.709,792.922,35.178,7.731,188.593,907.878,0.28263,0.4674,64.401,0,AT_RISK
CNC-001,173,2025-01-08 21:41:21.801435451,3771.389,74.265,24.279,0.4258,0.949,0.8522,61.641,747.549,39.867,6.372,189.689,906.781,0.29225,0.43586,67.077,0,AT_RISK
CNC-001,174,2025-01-08 22:47:09.095085367,3893.1,79.593,24.68,0.9987,1.1601,1.3713,62.156,810.285,37.457,8.679,190.786,905.685,0.27512,0.48013,63.473,0,AT_RISK
CNC-001,175,2025-01-08 23:52:56.388735283,3946.936,73.851,24.965,1.0216,0.4038,1.1503,61.31,742.014,36.458,6.592,191.882,904.588,0.2943,0.45978,65.579,0,AT_RISK
CNC-001,176,2025-01-09 00:58:43.682385199,3869.947,75.682,24.761,1.0524,0.8763,1.3589,61.173,757.767,37.749,8.319,192.979,903.492,0.33556,0.47498,64.158,0,AT_RISK
CNC-001,177,2025-01-09 02:04:30.976035115,3904.728,79.63,25.188,0.7788,0.5343,1.5983,60.433,806.95,40.635,5.148,194.075,902.395,0.33154,0.47428,64.341,0,AT_RISK
CNC-001,178,2025-01-09 03:10:18.269685031,3748.396,77.454,25.27,0.6742,0.7653,1.3189,62.396,779.11,33.822,6.053,195.172,901.299,0.31304,0.47406,64.583,0,AT_RISK
CNC-001,179,2025-01-09 04:16:05.563334947,3935.476,75.511,26.368,0.5458,0.7095,1.3141,61.56,750.252,40.253,6.665,196.268,900.202,0.34194,0.48915,63.854,0,AT_RISK
CNC-001,180,2025-01-09 05:21:52.856984863,3899.446,75.904,23.35,0.7481,0.8326,1.3541,61.819,768.288,37.149,6.48,197.365,899.106,0.31679,0.44831,65.875,0,AT_RISK
CNC-001,181,2025-01-09 06:27:40.150634779,3869.899,74.252,23.755,1.0454,1.0745,1.578,62.057,738.245,39.372,7.136,198.461,898.009,0.37161,0.46913,64.673,0,AT_RISK
CNC-001,182,2025-01-09 07:33:27.444284695,3860.917,78.395,23.972,0.7702,0.6305,1.4373,62.639,788.132,36.632,7.218,199.558,896.913,0.32643,0.46807,64.503,0,AT_RISK
CNC-001,183,2025-01-09 08:39:14.737934610,3819.283,77.478,24.157,0.567,0.5432,0.9734,62.031,780.424,38.541,5.918,200.654,895.816,0.3139,0.43936,66.683,0,AT_RISK
CNC-001,184,2025-01-09 09:45:02.031584526,3833.107,78.082,23.76,1.1633,0.6241,1.2242,61.253,774.577,39.352,7.959,201.751,894.72,0.31818,0.45274,65.391,0,AT_RISK
CNC-001,185,2025-01-09 10:50:49.325234442,3766.274,81.198,25.651,1.3306,0.6513,1.4948,62.686,814.402,43.242,6.328,202.847,893.623,0.32924,0.49064,63.297,0,AT_RISK
CNC-001,186,2025-01-09 11:56:36.618884358,3630.594,77.701,23.749,0.7487,0.6055,1.221,62.27,781.707,40.746,6.148,203.944,892.527,0.34289,0.44767,66.0,0,AT_RISK
CNC-001,187,2025-01-09 13:02:23.912534274,3839.572,78.917,25.775,0.9791,0.6189,1.3766,61.919,802.214,37.091,6.164,205.04,891.43,0.29054,0.48273,63.909,0,AT_RISK
CNC-001,188,2025-01-09 14:08:11.206184190,3693.439,75.491,23.873,0.7017,0.6953,1.58,62.751,758.496,42.908,7.461,206.136,890.334,0.30829,0.47527,64.158,0,AT_RISK
CNC-001,189,2025-01-09 15:13:58.499834106,3932.406,77.888,24.374,0.6066,1.0246,0.9101,61.07,784.626,43.326,5.22,207.233,889.238,0.30421,0.43218,67.218,0,AT_RISK
CNC-001,190,2025-01-09 16:19:45.793484022,3831.503,78.317,25.068,0.5898,0.9659,1.5176,62.751,788.885,36.493,7.26,208.329,888.141,0.28077,0.48827,63.375,0,AT_RISK
CNC-001,191,2025-01-09 17:25:33.087133938,3946.478,79.182,25.697,0.848,1.0073,1.4921,61.393,802.405,37.597,6.897,209.426,887.045,0.3521,0.48877,63.344,0,AT_RISK
CNC-001,192,2025-01-09 18:31:20.380783854,3784.545,78.946,25.604,0.9177,0.7758,0.7659,61.654,796.97,36.126,5.175,210.522,885.948,0.27713,0.4446,66.616,0,AT_RISK
CNC-001,193,2025-01-09 19:37:07.674433769,3865.214,78.352,25.724,0.7336,0.8977,1.626,63.95,790.21,39.21,8.492,211.619,884.852,0.35891,0.51383,61.705,0,AT_RISK
CNC-001,194,2025-01-09 20:42:54.968083686,3965.818,74.852,24.361,0.6613,0.6348,1.3806,62.709,748.634,41.45,7.076,212.715,883.755,0.35383,0.4704,64.713,0,AT_RISK
CNC-001,195,2025-01-09 21:48:42.261733601,3872.914,76.093,24.114,0.7362,1.1097,1.0787,63.31,760.827,37.434,9.13,213.812,882.659,0.30763,0.46459,64.752,0,AT_RISK
CNC-001,196,2025-01-09 22:54:29.555383517,3932.534,80.802,24.61,0.7458,0.7545,1.3685,61.645,823.612,42.178,5.988,214.908,881.562,0.2942,0.46378,64.797,0,AT_RISK
CNC-001,197,2025-01-10 00:00:16.849033433,3972.96,76.057,24.52,0.7776,0.739,0.9778,60.408,766.798,43.333,7.483,216.005,880.466,0.28652,0.44583,66.088,0,AT_RISK
CNC-001,198,2025-01-10 01:06:04.142683349,3984.86,74.408,23.115,0.6764,0.6687,0.9091,61.61,756.255,34.372,6.11,217.101,879.369,0.29098,0.42093,67.812,0,AT_RISK
CNC-001,199,2025-01-10 02:11:51.436333265,3859.111,77.538,25.067,0.7211,1.0974,1.5512,63.174,789.024,34.72,7.381,218.198,878.273,0.36429,0.4922,63.121,0,AT_RISK
CNC-001,200,2025-01-10 03:17:38.729983181,3756.562,76.733,25.074,1.1781,0.9693,1.1384,63.741,773.472,38.299,7.717,219.294,877.176,0.31106,0.47597,64.328,0,AT_RISK
CNC-001,201,2025-01-10 04:23:26.023633097,3855.583,77.707,24.394,0.8644,0.6015,1.1835,62.055,782.343,33.356,5.006,220.391,876.08,0.30019,0.44855,66.215,0,AT_RISK
CNC-001,202,2025-01-10 05:29:13.317283013,3827.921,77.527,24.991,1.2062,1.1146,1.5164,60.912,784.884,41.67,8.991,221.487,874.983,0.32058,0.48824,63.025,0,AT_RISK
CNC-001,203,2025-01-10 06:35:00.610932929,3980.846,76.165,25.915,0.9977,0.8592,1.3284,60.22,767.773,42.93,5.957,222.584,873.887,0.34478,0.47453,64.625,0,AT_RISK
CNC-001,204,2025-01-10 07:40:47.904582844,3980.411,76.698,24.305,0.8877,0.9629,0.9363,62.156,778.868,37.839,7.211,223.68,872.79,0.32782,0.4464,66.086,0,AT_RISK
CNC-001,205,2025-01-10 08:46:35.198232760,4009.531,75.589,25.401,0.6983,0.5544,0.8925,62.461,763.23,37.37,7.819,224.776,871.694,0.26152,0.46397,65.18,0,AT_RISK
CNC-001,206,2025-01-10 09:52:22.491882676,3858.956,78.641,24.909,0.8734,0.7289,1.5883,60.679,785.499,37.615,6.245,225.873,870.598,0.35071,0.47619,64.163,0,AT_RISK
CNC-001,207,2025-01-10 10:58:09.785532592,3867.184,77.173,24.168,0.8751,0.6043,0.998,61.859,762.844,31.811,5.85,226.969,869.501,0.31364,0.43969,66.773,0,AT_RISK
CNC-001,208,2025-01-10 12:03:57.079182508,3823.999,75.899,25.628,0.6967,0.6208,1.4532,61.916,773.789,33.256,8.379,228.066,868.405,0.3039,0.49525,62.919,0,AT_RISK
CNC-001,209,2025-01-10 13:09:44.372832424,3884.882,78.965,25.185,0.8903,0.7576,1.5802,60.646,797.891,36.439,7.161,229.162,867.308,0.3531,0.48408,63.486,0,AT_RISK
CNC-001,210,2025-01-10 14:15:31.666482340,3906.66,77.077,26.116,0.7698,0.8673,1.0584,61.43,776.054,33.761,5.923,230.259,866.212,0.27997,0.46885,65.098,0,AT_RISK
CNC-001,211,2025-01-10 15:21:18.960132256,3843.294,75.963,24.197,0.7631,0.8741,1.3728,59.575,776.87,43.441,7.91,231.355,865.115,0.26329,0.45924,64.914,0,AT_RISK
CNC-001,212,2025-01-10 16:27:06.253782172,3926.29,77.403,23.964,1.0947,0.8317,1.4139,64.352,782.431,36.927,8.517,232.452,864.019,0.32144,0.48003,63.681,0,AT_RISK
CNC-001,213,2025-01-10 17:32:53.547432088,3881.653,75.139,24.163,0.6049,0.7816,1.2528,58.8,758.182,38.568,6.29,233.548,862.922,0.29198,0.44196,66.363,0,AT_RISK
CNC-001,214,2025-01-10 18:38:40.841082004,3917.265,75.249,25.548,1.183,0.942,1.4174,62.342,743.077,39.533,9.694,234.645,861.826,0.33298,0.50052,62.602,0,AT_RISK
CNC-001,215,2025-01-10 19:44:28.134731919,3872.375,76.854,24.916,1.1186,0.8622,1.1738,61.636,782.811,41.047,8.999,235.741,860.729,0.3204,0.4733,64.091,0,AT_RISK
CNC-001,216,2025-01-10 20:50:15.428381835,3808.653,76.759,24.308,0.8304,1.0906,1.0375,61.078,763.212,34.47,7.536,236.838,859.633,0.30021,0.44865,65.912,0,AT_RISK
CNC-001,217,2025-01-10 21:56:02.722031751,3969.953,76.355,25.735,1.0274,0.7824,1.6369,62.053,780.593,43.46,6.588,237.934,858.536,0.35779,0.49756,62.985,0,AT_RISK
CNC-001,218,2025-01-10 23:01:50.015681667,3889.1,74.825,24.74,1.1064,1.1494,1.1298,62.432,755.651,38.891,8.254,239.031,857.44,0.32459,0.46818,64.733,0,AT_RISK
CNC-001,219,2025-01-11 00:07:37.309331583,3882.074,80.378,25.873,0.9493,1.1918,1.4689,61.765,799.77,36.472,7.637,240.127,856.343,0.36334,0.49528,62.89,0,AT_RISK
CNC-001,220,2025-01-11 01:13:24.602981499,3772.351,75.318,24.045,1.0149,0.7983,0.9323,61.773,759.943,37.006,6.642,241.224,855.247,0.32582,0.43827,66.752,0,AT_RISK
CNC-001,221,2025-01-11 02:19:11.896631415,3919.218,78.358,25.697,0.6759,0.8544,1.2028,60.228,797.608,36.412,6.917,242.32,854.15,0.30553,0.47001,64.565,0,AT_RISK
CNC-001,222,2025-01-11 03:24:59.190281331,3889.418,73.535,24.854,1.0414,0.9141,1.3278,62.513,732.428,43.078,6.229,243.416,853.054,0.31311,0.46991,65.061,0,AT_RISK
CNC-001,223,2025-01-11 04:30:46.483931247,3815.73,78.227,24.555,0.9074,0.6328,1.457,62.542,785.472,37.927,7.388,244.513,851.958,0.34791,0.47777,63.963,0,AT_RISK
CNC-001,224,2025-01-11 05:36:33.777581163,3846.452,79.534,24.41,0.9393,0.8905,1.1738,61.213,810.045,36.941,6.642,245.609,850.861,0.26672,0.45291,65.466,0,AT_RISK
CNC-001,225,2025-01-11 06:42:21.071231079,3752.227,78.86,26.208,1.0465,1.081,1.6555,62.923,797.459,44.787,8.283,246.706,849.765,0.39902,0.51704,61.501,0,AT_RISK
CNC-001,226,2025-01-11 07:48:08.364880994,3800.491,74.66,24.366,1.1143,0.9659,1.2622,62.521,742.077,40.319,9.66,247.802,848.668,0.35099,0.47659,63.986,0,AT_RISK
CNC-001,227,2025-01-11 08:53:55.658530910,3881.971,80.833,25.298,0.82,1.1042,1.4765,62.482,813.217,39.653,8.22,248.899,847.572,0.30678,0.49318,62.791,0,AT_RISK
CNC-001,228,2025-01-11 09:59:42.952180826,3907.566,74.585,25.424,1.0394,0.7318,1.0253,62.253,749.354,44.812,8.919,249.995,846.475,0.33866,0.47536,64.341,0,AT_RISK
CNC-001,229,2025-01-11 11:05:30.245830742,3867.313,80.232,25.958,1.0331,0.7165,1.8462,60.64,805.947,35.113,8.175,251.092,845.379,0.37451,0.51314,61.5,0,AT_RISK
CNC-001,230,2025-01-11 12:11:17.539480658,3882.815,73.395,25.385,0.7886,0.8564,1.4027,62.029,742.459,41.815,7.811,252.188,844.282,0.34458,0.48696,63.713,0,AT_RISK
CNC-001,231,2025-01-11 13:17:04.833130574,3816.123,77.558,24.182,1.0974,0.9192,1.2066,63.049,780.056,38.436,7.244,253.285,843.186,0.30374,0.46154,65.076,0,AT_RISK
CNC-001,232,2025-01-11 14:22:52.126780490,3847.881,75.809,24.644,0.833,0.77,0.8743,61.522,750.535,37.492,8.088,254.381,842.089,0.28391,0.44992,65.945,0,AT_RISK
CNC-001,233,2025-01-11 15:28:39.420430406,3753.739,75.788,24.562,0.8834,1.1751,1.0236,61.412,767.261,42.009,8.962,255.478,840.993,0.29877,0.45985,65.017,0,AT_RISK
CNC-001,234,2025-01-11 16:34:26.714080322,3812.755,79.654,25.182,0.9131,0.6279,0.8836,61.641,789.2,40.302,5.422,256.574,839.896,0.27811,0.44549,66.476,0,AT_RISK
CNC-001,235,2025-01-11 17:40:14.007730238,3689.719,76.314,23.858,0.5334,0.9896,1.5242,62.972,774.386,38.288,7.718,257.671,838.8,0.35244,0.47446,64.09,0,AT_RISK
CNC-001,236,2025-01-11 18:46:01.301380153,3829.743,74.906,24.397,1.3178,0.9321,0.5875,60.207,752.59,42.046,9.24,258.767,837.703,0.27466,0.43291,66.795,0,AT_RISK
CNC-001,237,2025-01-11 19:51:48.595030069,3781.761,73.146,24.192,1.0713,0.9891,0.9908,61.392,759.729,35.66,9.06,259.863,836.607,0.32076,0.45341,65.408,0,AT_RISK
CNC-001,238,2025-01-11 20:57:35.888679985,3877.468,74.672,24.718,0.6525,0.8783,0.9175,60.746,754.237,36.666,5.303,260.96,835.51,0.3064,0.43648,67.164,0,AT_RISK
CNC-001,239,2025-01-11 22:03:23.182329901,3820.121,78.118,24.715,0.787,0.8032,1.4176,61.844,780.132,40.571,7.614,262.056,834.414,0.34167,0.47643,64.045,0,AT_RISK
CNC-001,240,2025-01-11 23:09:10.475979817,3745.326,75.825,24.285,0.9376,1.0276,1.2683,62.155,775.454,41.56,8.491,263.153,833.318,0.31707,0.46853,64.424,0,AT_RISK
CNC-001,241,2025-01-12 00:14:57.769629733,3762.118,76.301,25.35,0.9323,0.7505,0.9832,61.527,774.982,43.217,6.47,264.249,832.221,0.3022,0.45736,65.65,0,AT_RISK
CNC-001,242,2025-01-12 01:20:45.063279649,3725.506,81.443,24.264,1.2009,0.8496,1.0581,60.53,839.61,39.686,7.861,265.346,831.125,0.30603,0.44843,65.337,0,AT_RISK
CNC-001,243,2025-01-12 02:26:32.356929565,3763.255,77.427,25.096,0.9445,1.1723,1.1758,60.071,778.607,40.31,9.003,266.442,830.028,0.29607,0.46972,64.288,0,AT_RISK
CNC-001,244,2025-01-12 03:32:19.650579481,3768.89,79.66,24.715,1.2273,0.7824,1.2036,61.161,807.868,35.535,6.986,267.539,828.932,0.33463,0.46017,65.005,0,AT_RISK
CNC-001,245,2025-01-12 04:38:06.944229397,3760.629,76.851,26.131,1.04,0.8061,0.9373,62.242,776.175,41.054,8.125,268.635,827.835,0.27655,0.47719,64.306,0,AT_RISK
CNC-001,246,2025-01-12 05:43:54.237879312,3883.996,77.606,25.27,0.7948,0.7106,1.3165,62.721,772.304,35.054,6.607,269.732,826.739,0.32471,0.47796,64.314,0,AT_RISK
CNC-001,247,2025-01-12 06:49:41.531529228,3744.573,74.221,24.141,0.7817,0.7077,1.1919,61.509,751.397,33.961,7.079,270.828,825.642,0.31267,0.45329,65.724,0,AT_RISK
CNC-001,248,2025-01-12 07:55:28.825179144,3774.184,79.546,26.084,1.2793,1.0561,1.3809,62.622,808.459,36.999,10.554,271.925,824.546,0.29925,0.51174,61.445,0,AT_RISK
CNC-001,249,2025-01-12 09:01:16.118829060,3779.575,78.079,23.975,1.1385,0.7942,0.9963,60.619,770.376,39.062,6.224,273.021,823.449,0.3407,0.4338,66.944,0,AT_RISK
CNC-001,250,2025-01-12 10:07:03.412478976,3667.171,78.881,23.819,0.8223,0.902,1.1833,60.553,792.617,41.379,8.039,274.118,822.353,0.33137,0.44919,65.468,0,AT_RISK
CNC-001,251,2025-01-12 11:12:50.706128892,3928.59,79.291,25.143,1.2597,1.0866,1.3209,61.957,792.843,36.875,9.641,275.214,821.256,0.32796,0.48819,63.004,0,AT_RISK
CNC-001,252,2025-01-12 12:18:37.999778808,3745.572,78.147,26.732,0.7486,1.0661,1.151,62.145,784.286,38.863,8.344,276.311,820.16,0.33232,0.49693,63.01,0,AT_RISK
CNC-001,253,2025-01-12 13:24:25.293428724,3684.884,76.58,23.713,1.1676,0.6117,1.3469,62.06,775.143,32.863,7.829,277.407,819.063,0.31213,0.46063,64.913,0,AT_RISK
CNC-001,254,2025-01-12 14:30:12.587078640,3753.196,75.105,24.343,1.1089,0.8575,1.4552,61.613,753.808,36.203,9.601,278.503,817.967,0.34453,0.48179,63.49,0,AT_RISK
CNC-001,255,2025-01-12 15:35:59.880728556,3732.208,72.372,24.804,1.0633,1.0467,1.5641,61.559,726.206,36.514,8.797,279.6,816.87,0.33234,0.48955,63.347,0,AT_RISK
CNC-001,256,2025-01-12 16:41:47.174378472,3789.546,81.001,25.792,1.0664,0.851,1.2097,60.656,817.799,40.876,8.462,280.696,815.774,0.31924,0.48099,63.537,0,AT_RISK
CNC-001,257,2025-01-12 17:47:34.468028388,3630.983,79.515,25.464,1.1408,0.6702,1.3937,61.05,798.492,36.104,7.54,281.793,814.678,0.28744,0.4824,63.641,0,AT_RISK
CNC-001,258,2025-01-12 18:53:21.761678303,3872.144,77.103,24.539,1.0817,0.9649,0.9607,61.351,779.54,42.607,9.712,282.889,813.581,0.306,0.45988,64.829,0,AT_RISK
CNC-001,259,2025-01-12 19:59:09.055328219,3804.946,76.18,25.768,1.2966,1.1877,0.9596,63.607,769.447,43.291,6.459,283.986,812.485,0.29889,0.47042,65.046,0,AT_RISK
CNC-001,260,2025-01-12 21:04:56.348978135,3797.485,77.411,25.96,1.0574,1.1866,1.2734,61.303,785.361,37.915,8.019,285.082,811.388,0.38825,0.48693,63.488,0,AT_RISK
CNC-001,261,2025-01-12 22:10:43.642628051,3823.503,72.567,23.975,0.9961,1.1654,0.8842,62.713,720.144,41.924,5.208,286.179,810.292,0.28105,0.43175,67.698,0,AT_RISK
CNC-001,262,2025-01-12 23:16:30.936277967,3750.934,79.99,26.157,1.2095,0.7931,0.9975,60.45,788.3,42.963,8.521,287.275,809.195,0.30661,0.47526,64.181,0,AT_RISK
CNC-001,263,2025-01-13 00:22:18.229927883,3877.281,76.009,24.133,1.0786,0.7845,1.1883,61.081,762.071,37.463,8.054,288.372,808.099,0.31039,0.45604,65.307,0,AT_RISK
CNC-001,264,2025-01-13 01:28:05.523577799,3734.218,76.374,24.831,1.1117,1.0153,1.0021,62.619,770.96,37.697,8.589,289.468,807.002,0.31844,0.46562,64.799,0,AT_RISK
CNC-001,265,2025-01-13 02:33:52.817227715,3647.301,77.868,24.229,1.3131,0.9642,1.2842,60.822,785.563,43.122,8.428,290.565,805.906,0.31253,0.46288,64.641,0,AT_RISK
CNC-001,266,2025-01-13 03:39:40.110877631,3812.565,78.376,24.606,0.7726,0.882,1.2379,60.617,789.554,37.256,7.837,291.661,804.809,0.26953,0.46226,64.805,0,AT_RISK
CNC-001,267,2025-01-13 04:45:27.404527547,3811.865,71.737,24.509,0.9202,1.1025,1.2397,61.188,721.835,36.786,7.764,292.758,803.713,0.28436,0.46291,65.231,0,AT_RISK
CNC-001,268,2025-01-13 05:51:14.698177462,3702.216,81.023,24.915,1.3427,0.8912,1.3156,61.306,815.711,42.133,10.642,293.854,802.616,0.31755,0.48696,62.708,0,AT_RISK
CNC-001,269,2025-01-13 06:57:01.991827379,3814.078,74.223,24.914,1.2921,0.9056,1.2962,61.849,741.855,43.182,6.92,294.951,801.52,0.2948,0.46994,64.872,0,AT_RISK
CNC-001,270,2025-01-13 08:02:49.285477294,3744.352,78.349,25.97,1.3578,1.0585,1.0497,59.442,779.133,44.433,8.211,296.047,800.423,0.26883,0.46959,64.55,0,AT_RISK
CNC-001,271,2025-01-13 09:08:36.579127210,3836.915,77.366,25.668,1.2559,1.2713,1.1445,62.114,773.684,40.845,7.752,297.143,799.327,0.31123,0.47839,64.173,0,AT_RISK
CNC-001,272,2025-01-13 10:14:23.872777126,3817.414,78.971,26.493,1.4718,1.1895,0.7551,63.423,803.193,36.471,8.18,298.24,798.23,0.32503,0.47842,64.209,0,AT_RISK
CNC-001,273,2025-01-13 11:20:11.166427042,3796.071,73.933,23.878,1.2898,1.1993,1.136,60.994,728.044,38.364,7.509,299.336,797.134,0.32091,0.4469,66.159,0,AT_RISK
CNC-001,274,2025-01-13 12:25:58.460076958,3749.162,76.606,24.646,1.2137,0.99,1.3913,58.968,767.995,37.001,8.405,300.433,796.038,0.3308,0.46652,64.468,0,AT_RISK
CNC-001,275,2025-01-13 13:31:45.753726874,3862.264,81.406,24.861,1.2248,1.0951,0.9605,62.147,818.821,36.068,8.909,301.529,794.941,0.30053,0.4637,64.549,0,AT_RISK
